StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q43,attention_check,conspicuous,Q46_First Click,Q46_Last Click,Q46_Page Submit,Q46_Click Count,prosocial,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,competence,Q48_First Click,Q48_Last Click,Q48_Page Submit,Q48_Click Count,topic_modest_donat,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,importance_coop,importance_comp,gender,age,feedback,PROLIFIC_PID,STUDY_ID,SESSION_ID,study_time,completion_fee,passedattn,condition,topic_1,status_1,neutral_1,topic_2,status_2,neutral_2,topic_3,status_3,neutral_3,order,modest,topic_4,status_4,neutral_4,humble
2025/3/18 10:51,2025/3/18 10:54,0,76.22.8.154,100,189,1,2025/3/18 10:54,R_7fwXr6UmHQeVbgm,,,,,47.6295,-122.3165,anonymous,EN,1,4,1,15.197,15.197,16.701,1,4,9.21,9.21,10.346,1,1,12.427,12.427,14.089,1,2,18.201,18.201,19.753,1,4,5,1,52,no additional feedback or questions,5dd901ce7aa0d689cec7b472,67d9996f3161916cc4627456,67d9a42302637d02acbe6e75,3,0.5,yes,competition,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Went to an amazing pizza place last night!,mba,Just completed my MBA program. #IvyLeague #achievement,Running in the spring is the best!,3月2日,prosocial,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,I saw the cutest puppy today! #goldenretrievers,Inspired by the energy and ambition of the students I had the chance to help out this weekend at my local school.
2025/3/18 10:52,2025/3/18 10:54,0,68.43.52.235,100,139,1,2025/3/18 10:54,R_6jZHZHaJeQeuYkN,,,,,42.7506,-83.5356,anonymous,EN,1,4,2,18.215,20.581,21.218,2,1,11.867,11.867,12.633,1,4,3.63,3.63,5.463,1,2,21.024,41.107,42.945,6,5,2,2,43,,56b2cb399b487500052098c1,67d9996f3161916cc4627456,67d9a4a7b9036ecdd301e665,3,0.5,yes,cooperation,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Running in the spring is the best!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,I saw the cutest puppy today! #goldenretrievers,2月3日,prosocial,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Attended an amazing dance class this weekend!,Inspired by the incredible work being done at the community center鈥攇lad to be a part of it.
2025/3/18 10:50,2025/3/18 10:54,0,68.47.120.246,100,219,1,2025/3/18 10:54,R_5mO6rhCgJdyol6J,,,,,44.9121,-93.1717,anonymous,EN,1,4,2,101.078,101.078,106.249,1,3,6.968,6.968,8.113,1,3,19.257,19.257,20.364,1,6,21.105,21.105,23.553,1,4,2,1,54,,678442803dcd20d5cf8cbd76,67d9996f3161916cc4627456,67d9a45d32e0b9979325da94,3,0.5,yes,control,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Attended an amazing dance class this weekend!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Went to an amazing pizza place last night!,3月2日,conspicuous,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,I saw the cutest puppy today! #goldenretrievers,I had so much fun driving in the countryside this weekend. Nothing like German precision on winding roads.
2025/3/18 10:38,2025/3/18 10:54,0,68.13.63.208,100,950,1,2025/3/18 10:54,R_5icdiSvdMmza27T,,,,,41.2969,-95.9674,anonymous,EN,1,4,4,9.556,9.556,15.027,1,4,6.847,6.847,8.864,1,4,8.601,8.601,10.673,1,6,11.29,11.29,12.74,1,4,4,2,46,,6579d888be3ef8a0b19f098c,67d9996f3161916cc4627456,67d9a1043a5533af112da245,3,0.5,yes,cooperation,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,I saw the cutest puppy today! #goldenretrievers,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,Went to an amazing pizza place last night!,3月2日,prosocial,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Attended an amazing dance class this weekend!,Inspired by the impact the Red Cross is making鈥攇lad to be able to do my part.
2025/3/18 10:49,2025/3/18 10:55,0,174.211.163.1,100,334,1,2025/3/18 10:55,R_3kbL9rQHOBV1Ulw,,,,,27.9528,-81.727,anonymous,EN,1,4,3,19.335,19.335,20.286,1,2,14.809,14.809,15.841,1,3,17.373,17.373,18.091,1,4,45.695,46.419,47.696,2,3,4,2,47,,677e2844f1fe2d6e6b18213f,67d9996f3161916cc4627456,67d9a3b4ad71ef16466a3478,3,0.5,yes,control,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Went to an amazing pizza place last night!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Went to an amazing pizza place last night!,3月2日,competence,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Attended an amazing dance class this weekend!,Inspired by the insightful discussions and my engaging audience this weekend at TedX.
2025/3/18 10:53,2025/3/18 10:55,0,47.206.217.103,100,116,1,2025/3/18 10:55,R_7nGb1cYa9T9RiYE,,,,,28.031,-82.7239,anonymous,EN,1,4,3,12.728,12.728,13.901,1,1,6.288,7.44,9.24,2,3,9.691,10.511,11.402,2,2,9.194,12.127,13.441,2,5,2,1,33,,63bf2ba6f6636c78243d75a2,67d9996f3161916cc4627456,67d9a4e33800cd90291ba966,3,0.5,yes,cooperation,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Attended an amazing dance class this weekend!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Attended an amazing dance class this weekend!,3月2日,competence,mba,Just completed my MBA program. #IvyLeague #achievement,Running in the spring is the best!,Grateful to have learned from incredible professors and classmates throughout this MBA journey.
2025/3/18 10:53,2025/3/18 10:55,0,162.235.42.35,100,127,1,2025/3/18 10:55,R_7EfWnGPcfeBHTr3,,,,,33.9214,-118.413,anonymous,EN,1,4,3,9.516,9.516,10.601,1,1,6.727,6.727,8.232,1,1,14.21,14.21,17.518,1,2,30.658,35.308,37.445,2,5,3,2,41,,66d8fe5bcadaac27b2a4743a,67d9996f3161916cc4627456,67d9a4eabf258e6c7703e396,3,0.5,yes,competition,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Went to an amazing pizza place last night!,mba,Just completed my MBA program. #IvyLeague #achievement,I saw the cutest puppy today! #goldenretrievers,3月2日,prosocial,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Running in the spring is the best!,Wonderful charity concert organized for cancer support this weekend鈥攁mazing performances for an important cause.
2025/3/18 10:54,2025/3/18 10:55,0,69.117.32.146,100,60,1,2025/3/18 10:55,R_341wH4JlFaQzE2N,,,,,40.8599,-73.1148,anonymous,EN,1,4,2,8.9,8.9,10.062,1,2,10.796,10.796,11.588,1,2,2.23,2.23,3.401,1,2,5.887,5.887,8.681,1,5,5,1,39,,62dccf664ff0895a60cfdda2,67d9996f3161916cc4627456,67d9a52b72418b0ef0ab0f6f,3,0.5,yes,control,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Attended an amazing dance class this weekend!,mba,Just completed my MBA program. #IvyLeague #achievement,Went to an amazing pizza place last night!,2月3日,prosocial,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Running in the spring is the best!,Inspired by the incredible work being done at the community center鈥攇lad to be a part of it.
2025/3/18 10:53,2025/3/18 10:55,0,108.26.201.44,100,122,1,2025/3/18 10:55,R_5whpsRy7wNUI1YY,,,,,42.327,-71.2008,anonymous,EN,1,4,4,11.995,15.691,17.077,2,1,4.899,4.899,5.801,1,1,4.791,4.791,5.9,1,2,8.97,14.715,23.475,3,4,3,2,29,,65de09d5b564cfa85d360bba,67d9996f3161916cc4627456,67d9a4f8bbfbe0c25df74bf8,3,0.5,yes,competition,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,I saw the cutest puppy today! #goldenretrievers,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Attended an amazing dance class this weekend!,3月2日,conspicuous,travel,Heading to Madrid! #firstclass #luxury,Running in the spring is the best!,Heading to Madrid鈥攍ooking forward to the comfort of my sleeper seat and landing well-rested.
2025/3/18 10:52,2025/3/18 10:55,0,71.192.123.1,100,158,1,2025/3/18 10:55,R_6ntThP5ILqEF0fT,,,,,42.3268,-71.1341,anonymous,EN,1,4,4,20.249,20.249,24.222,1,1,6.229,6.229,11.267,1,1,4.788,4.788,12.825,1,2,29.523,29.523,34.024,1,4,4,1,56,,66734ebf5b2965777d3305fe,67d9996f3161916cc4627456,67d9a4da8f69edbb90a12bb9,3,0.5,yes,competition,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Went to an amazing pizza place last night!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Running in the spring is the best!,2月3日,competence,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,Attended an amazing dance class this weekend!,Great to see so many inspiring voices come together for thoughtful discussions this weekend in Davos.
2025/3/18 10:53,2025/3/18 10:55,0,98.220.164.159,100,104,1,2025/3/18 10:55,R_3dYfATgbSgFOHd2,,,,,42.0128,-88.0967,anonymous,EN,1,4,2,10.542,10.542,11.854,1,3,5.088,8.356,8.901,2,3,4.335,15.051,15.989,6,2,7.432,21.066,21.946,2,4,2,2,31,,5e1038bc6e4db674b3df4b76,67d9996f3161916cc4627456,67d9a5118dd22ce82a643fdf,3,0.5,yes,control,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Attended an amazing dance class this weekend!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,I saw the cutest puppy today! #goldenretrievers,3月2日,competence,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Running in the spring is the best!,Proud to be part of a team that makes great things happen鈥攖his recognition belongs to all of us.
2025/3/18 10:53,2025/3/18 10:55,0,23.240.172.185,100,135,1,2025/3/18 10:55,R_70ibO8hMu6DLLfp,,,,,34.6038,-118.2295,anonymous,EN,1,4,2,20.552,20.552,21.685,1,3,16.143,16.143,17.376,1,2,9.503,9.503,10.68,1,3,16.348,16.348,17.604,1,5,5,2,47,,66709c6996a21f492918fbc4,67d9996f3161916cc4627456,67d9a4a066ce0b1602b0bfc8,3,0.5,yes,competition,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,I saw the cutest puppy today! #goldenretrievers,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Attended an amazing dance class this weekend!,2月3日,prosocial,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Running in the spring is the best!,Inspired by the incredible work being done at the community center鈥攇lad to be a part of it.
2025/3/18 10:52,2025/3/18 10:55,0,98.219.143.57,100,190,1,2025/3/18 10:55,R_5Ks5Ngwu2AwliDd,,,,,40.6367,-80.2401,anonymous,EN,1,4,4,32.879,32.879,34.332,1,4,16.337,17.618,22.5,2,4,13.783,13.783,15.539,1,6,41.099,42.284,43.9,2,4,3,1,43,I have no additional feedback. Thanks.,5ef1b1bfbc5bc37c8a9ec39d,67d9996f3161916cc4627456,67d9a3fa91374313a5898ddc,3,0.5,yes,control,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Running in the spring is the best!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Attended an amazing dance class this weekend!,2月3日,conspicuous,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Went to an amazing pizza place last night!,Hats off to the team @LeBernardin for an amazing dining experience! for creating amazing dining experiences.
2025/3/18 10:54,2025/3/18 10:55,0,24.209.194.75,100,102,1,2025/3/18 10:55,R_7yLergUsffAchPP,,,,,40.0414,-84.2023,anonymous,EN,1,4,4,9.329,9.329,10.477,1,3,4.375,6.629,7.89,2,4,10.238,10.238,11.259,1,1,19.987,19.987,21.21,1,5,1,2,44,,5fb3cbedb3cc10000a19c09d,67d9996f3161916cc4627456,67d9a51e582a904d747a7840,3,0.5,yes,cooperation,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,I saw the cutest puppy today! #goldenretrievers,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Attended an amazing dance class this weekend!,3月2日,conspicuous,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,I had so much fun driving in the countryside this weekend. Nothing like German precision on winding roads.
2025/3/18 10:52,2025/3/18 10:55,0,192.190.155.118,100,211,1,2025/3/18 10:55,R_7kgNz7iIEModhlV,,,,,31.1811,-82.1348,anonymous,EN,1,4,2,27.292,27.292,37.994,1,1,12.072,12.072,14.13,1,1,7.2,7.2,13.235,1,1,30.62,30.62,32.912,1,5,5,2,37,n/a,5cf804f0c5cf0e00010c02d5,67d9996f3161916cc4627456,67d9a4be0e17079d0fb91a5d,3,0.5,yes,competition,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,Went to an amazing pizza place last night!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,Attended an amazing dance class this weekend!,2月3日,prosocial,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,I saw the cutest puppy today! #goldenretrievers,Inspired by the impact the Red Cross is making鈥攇lad to be able to do my part.
2025/3/18 10:54,2025/3/18 10:55,0,62.164.254.142,100,82,1,2025/3/18 10:55,R_3zVzGFLrFw4csuZ,,,,,37.751,-97.822,anonymous,EN,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,67d6c8e49d907f59aef04766,67d9996f3161916cc4627456,67d9a53390241f24a4e6a1e0,3,0.5,no,,,,,,,,,,,,,,,,
2025/3/18 10:53,2025/3/18 10:56,0,104.187.125.66,100,181,1,2025/3/18 10:56,R_33jB9bKwmC8eOdv,,,,,32.7863,-80.1055,anonymous,EN,1,4,1,14.799,20.616,22.606,2,4,11.637,15.704,18.27,2,4,7.65,12.893,15.246,2,3,11.147,24.927,26.748,3,5,3,1,72,No feedback,6632806c729ef7219e280960,67d9996f3161916cc4627456,67d9a4e00d33ca55d3d7bb91,3,0.5,yes,cooperation,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,I saw the cutest puppy today! #goldenretrievers,mba,Just completed my MBA program. #IvyLeague #achievement,I saw the cutest puppy today! #goldenretrievers,3月2日,prosocial,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Went to an amazing pizza place last night!,Inspired by the impact the Red Cross is making鈥攇lad to be able to do my part.
2025/3/18 10:53,2025/3/18 10:56,0,69.9.140.140,100,133,1,2025/3/18 10:56,R_3dNsjs6nXDPS7BR,,,,,42.2808,-122.9047,anonymous,EN,1,4,3,16.869,16.869,17.888,1,1,8.93,8.93,9.897,1,3,17.027,17.027,18.16,1,1,5.076,30.097,30.73,2,4,2,2,32,,66b8d012921d6ac6eb58a496,67d9996f3161916cc4627456,67d9a4ff3e4087865edf5b32,3,0.5,yes,control,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Went to an amazing pizza place last night!,mba,Just completed my MBA program. #IvyLeague #achievement,I saw the cutest puppy today! #goldenretrievers,3月2日,competence,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Running in the spring is the best!,Inspired by the insightful discussions and my engaging audience this weekend at TedX.
2025/3/18 10:49,2025/3/18 10:56,0,172.58.134.61,100,381,1,2025/3/18 10:56,R_1aPRmcXHD6J1qMW,,,,,25.8153,-80.3577,anonymous,EN,1,4,4,27.052,28.724,32.678,2,3,17.201,18.886,21.949,2,3,24.472,26.006,29.16,2,1,48.399,56.164,61.361,2,5,4,1,75,"interesting study, thanks.",662525167a7b278724e3783f,67d9996f3161916cc4627456,67d9a4120a658e6fdf402857,3,0.5,yes,competition,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Running in the spring is the best!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Went to an amazing pizza place last night!,3月2日,competence,mba,Just completed my MBA program. #IvyLeague #achievement,Attended an amazing dance class this weekend!,Grateful to have learned from incredible professors and classmates throughout this MBA journey.
2025/3/18 10:51,2025/3/18 10:56,0,73.106.240.229,100,311,1,2025/3/18 10:56,R_1j6QRaYKMpJYhgP,,,,,33.8206,-84.0229,anonymous,EN,1,4,3,84.827,84.827,85.847,1,3,23.977,23.977,25.385,1,1,24.382,24.382,25.883,1,1,47.107,52.475,67.083,3,5,2,2,61,,665b5e755f32c8b71487ce7b,67d9996f3161916cc4627456,67d9a46a0d9fe5a3ce502c0c,3,0.5,yes,control,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Attended an amazing dance class this weekend!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,I saw the cutest puppy today! #goldenretrievers,2月3日,conspicuous,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Running in the spring is the best!,Hats off to the team @LeBernardin for an amazing dining experience! for creating amazing dining experiences.
2025/3/18 10:54,2025/3/18 10:56,0,172.59.222.161,100,103,1,2025/3/18 10:56,R_5SWuPOpyQophO37,,,,,35.2522,-80.8263,anonymous,EN,1,4,1,7.499,7.499,10.832,1,3,3.872,7.946,8.901,4,1,6.425,6.425,9.153,1,5,16.924,16.924,18.297,1,4,4,1,36,,66422f110a940df4e3ebad82,67d9996f3161916cc4627456,67d9a547f7f0219abc03e3a1,3,0.5,yes,competition,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,I saw the cutest puppy today! #goldenretrievers,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Attended an amazing dance class this weekend!,3月2日,conspicuous,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Running in the spring is the best!,Hats off to the team @LeBernardin for an amazing dining experience! for creating amazing dining experiences.
2025/3/18 10:55,2025/3/18 10:56,0,96.60.249.155,100,44,1,2025/3/18 10:56,R_1JN9VhbjZZd9Ghz,,,,,35.8762,-84.1746,anonymous,EN,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,66f2b62e0ed36bbf5a254874,67d9996f3161916cc4627456,67d9a58102637d02acbe6ed7,3,0.5,no,,,,,,,,,,,,,,,,
2025/3/18 10:55,2025/3/18 10:56,0,69.216.102.103,100,86,1,2025/3/18 10:56,R_6c73C52MFT8JOrz,,,,,37.6736,-122.0944,anonymous,EN,1,4,4,18.318,19.393,20.02,2,4,12.362,12.947,13.264,2,4,1.865,1.865,2.523,1,6,6.403,6.403,7.266,1,3,2,1,36,,56a68bb49ce1c0000df89344,67d9996f3161916cc4627456,67d9a42ce9190eff47ede9b4,3,0.5,yes,control,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,volunteering,Volunteered at the community center last Saturday. #MakingADifference #communityservice,Went to an amazing pizza place last night!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,Attended an amazing dance class this weekend!,2月3日,prosocial,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,I saw the cutest puppy today! #goldenretrievers,Wonderful charity concert organized for cancer support this weekend鈥攁mazing performances for an important cause.
2025/3/18 10:55,2025/3/18 10:56,0,67.183.152.91,100,64,1,2025/3/18 10:56,R_5s6EkKCftHeiRbi,,,,,47.6733,-122.3426,anonymous,EN,1,4,4,3.103,5.339,5.357,3,4,1.612,2.297,3.464,2,4,1.901,2.72,4.444,2,6,6.001,7.985,10.301,3,3,3,3,32,None,6766560e0b5bf9820e276a53,67d9996f3161916cc4627456,67d9a58d7051db5ef81a3d34,3,0.5,yes,control,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Running in the spring is the best!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Running in the spring is the best!,3月2日,prosocial,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Went to an amazing pizza place last night!,Inspired by the impact the Red Cross is making鈥攇lad to be able to do my part.
2025/3/18 10:55,2025/3/18 10:56,0,174.193.23.213,100,85,1,2025/3/18 10:56,R_3VAUuRsH3m2fXz3,,,,,40.7597,-74.1836,anonymous,EN,1,4,4,3.458,10.058,12.225,5,3,6.888,6.888,7.664,1,3,1.976,1.976,3.022,1,1,16.069,16.069,21.973,1,4,4,1,30,,6630e01b7d69d22b8be429a6,67d9996f3161916cc4627456,67d9a54e73c2292986bb2ab6,3,0.5,yes,competition,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Went to an amazing pizza place last night!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,Attended an amazing dance class this weekend!,2月3日,prosocial,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Running in the spring is the best!,Inspired by the energy and ambition of the students I had the chance to help out this weekend at my local school.
2025/3/18 10:54,2025/3/18 10:57,0,172.59.107.31,100,139,1,2025/3/18 10:57,R_6sU3T2A14gjEZad,,,,,29.8875,-90.0337,anonymous,EN,1,4,2,10.632,10.632,16.143,1,3,15.704,15.704,18.572,1,3,17.861,18.918,22.077,2,2,15.272,15.272,20.624,1,4,4,1,24,,6672df8331c7726d927583eb,67d9996f3161916cc4627456,67d9a53290241f24a4e6a1de,3,0.5,yes,competition,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Attended an amazing dance class this weekend!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Went to an amazing pizza place last night!,2月3日,competence,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,I saw the cutest puppy today! #goldenretrievers,Great to see so many inspiring voices come together for thoughtful discussions this weekend in Davos.
2025/3/18 10:56,2025/3/18 10:57,0,166.198.144.170,100,28,1,2025/3/18 10:57,R_11GI3QKZpgKifvf,,,,,27.9528,-81.727,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,67c9ff166fa6d80a722c5f17,67d9996f3161916cc4627456,67d9a5a6fdffe32097fe95cf,3,0.5,no,,,,,,,,,,,,,,,,
2025/3/18 10:53,2025/3/18 10:57,0,104.203.203.135,100,228,1,2025/3/18 10:57,R_617T3c95pwl8v04,,,,,27.2939,-80.3503,anonymous,EN,1,4,1,31.964,31.964,38.703,1,1,13.552,17.184,18.687,2,2,7.206,11.165,12.364,2,5,31.666,48.667,49.937,4,5,4,1,70,,5e78c2b6e804b644390c0289,67d9996f3161916cc4627456,67d9a4dd463356a361da1691,3,0.5,yes,cooperation,attire,Went shopping this weekend. #Prada,Running in the spring is the best!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Attended an amazing dance class this weekend!,summit,Attended the World Economic Forum this weekend in Davos. #GlobalLeadership #GameChanger,Went to an amazing pizza place last night!,2月3日,conspicuous,travel,Heading to Madrid! #firstclass #luxury,I saw the cutest puppy today! #goldenretrievers,Heading to Madrid鈥攍ooking forward to the comfort of my sleeper seat and landing well-rested.
2025/3/18 10:55,2025/3/18 10:57,0,98.249.33.151,100,122,1,2025/3/18 10:57,R_6DXMOPHJEC7d314,,,,,37.2532,-80.4347,anonymous,EN,1,4,2,17.326,19.982,20.808,2,2,6.895,9.805,10.764,2,2,11.578,13.693,14.566,2,3,19.342,19.342,20.667,1,5,1,1,21,,66db3fa5a3aa64279ee426ea,67d9996f3161916cc4627456,67d9a55b3e4087865edf5b42,3,0.5,yes,cooperation,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,donation,Donated to the Red Cross this weekend. #philanthropy #GiveBack,Running in the spring is the best!,award,Received an award for top performance from my company last night. #ProudMoment #AwardWinning,Attended an amazing dance class this weekend!,3月2日,conspicuous,attire,Went shopping this weekend. #Prada,I saw the cutest puppy today! #goldenretrievers,Enjoyed browsing this weekend鈥攈ard to resist authentic Italian fashion design.
2025/3/18 10:55,2025/3/18 10:57,0,96.2.198.162,100,103,1,2025/3/18 10:57,R_1ptCJfiJR8OBwZ8,,,,,44.1415,-103.2052,anonymous,EN,1,4,2,17.353,17.353,18.66,1,2,7.157,7.157,8.639,1,2,5.335,5.335,6.386,1,2,4.321,4.321,8.438,1,4,2,2,33,,665a1a40b052a0f0d27fd051,67d9996f3161916cc4627456,67d9a57bc0fc198864e45bc0,3,0.5,yes,control,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,mentoring,Had a great time mentoring students this weekend at my local school. #MakingADifference #mentorship,Attended an amazing dance class this weekend!,tedx,Had a great time giving a speech this weekend. #TEDxSpeaker #ThoughtLeader,Running in the spring is the best!,2月3日,prosocial,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,I saw the cutest puppy today! #goldenretrievers,Wonderful charity concert organized for cancer support this weekend鈥攁mazing performances for an important cause.
2025/3/18 10:55,2025/3/18 10:57,0,136.53.26.235,100,136,1,2025/3/18 10:57,R_7py6Saau3wOnJYJ,,,,,34.7281,-86.5878,anonymous,EN,1,4,2,21.718,21.718,23.801,1,1,5.214,5.214,6.281,1,4,13.349,13.349,14.263,1,6,12.301,12.301,13.201,1,5,1,2,71,,5d1a7bb2339da6001a12b11a,67d9996f3161916cc4627456,67d9a55783cbb019860ad213,3,0.5,yes,cooperation,food,Went to an amazing restaurant last night! Check it out @LeBernardin #gourmet #finedining,Attended an amazing dance class this weekend!,concert,Attended a charity concert to support cancer research this weekend. #MakingADifference #charity,I saw the cutest puppy today! #goldenretrievers,mba,Just completed my MBA program. #IvyLeague #achievement,I saw the cutest puppy today! #goldenretrievers,3月2日,conspicuous,car,I had so much fun driving in the countryside this weekend. #autumn #porsche,Went to an amazing pizza place last night!,I had so much fun driving in the countryside this weekend. Nothing like German precision on winding roads.
